map_id,plan_id,source_id,statement_id,match,timestep,statement,formula
4,4_2,4_1,4_1_6,FALSE,23,The player believes that either box 2 or 3 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box2), inside(K, box3))))) "
4,4_2,4_1,4_1_7,FALSE,23,The player believes box one does not hold a red key.,"believes(player, formula(not(exists(and(key(K), iscolor(K, red)), inside(K, box1))))) "
4,4_2,4_1,4_1_8,FALSE,23,The player believes box two or three holds the red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box2), inside(K, box3))))) "
4,4_2,4_1,4_1_9,FALSE,23,The player believes that box 2 or 3 contain a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box2), inside(K, box3))))) "
4,4_2,4_1,4_1_10,FALSE,23,The player believes that box 1 is empty.,"believes(player, formula(empty(box1))) "
4,4_2,4_1,4_1_11,FALSE,23,The player believes that box 2 or box 3 might hold a red key.,"believes(player, might(exists(and(key(K), iscolor(K, red)), or(inside(K, box2), inside(K, box3))))) "
4,4_2,4_1,4_1_12,FALSE,23,The player believes that box 1 might hold a red key.,"believes(player, might(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
4,4_2,4_1,4_1_13,FALSE,23,The player thinks box 1 is empty.,"believes(player, formula(empty(box1))) "
4,4_2,4_1,4_1_14,FALSE,23,The player believes the keys are in box 2 & 3.,"believes(player, formula(and(exists(key(K), inside(K, box2)), exists(key(K), inside(K, box3))))) "
4,4_2,4_1,4_1_15,FALSE,23,The player believes that there is no key in box 1.,"believes(player, formula(not(exists(key(K), inside(K, box1))))) "
4,4_2,4_1,4_1_16,FALSE,23,The player believes that box 2 or 3 has a key.,"believes(player, formula(exists(key(K), or(inside(K, box2), inside(K, box3))))) "
4,4_2,4_2,4_2_1,TRUE,23,The player believes there could be a red key in box 3.,"believes(player, could(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
4,4_2,4_2,4_2_2,TRUE,23,The player believes that box 3 may contain a red key.,"believes(player, may(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
4,4_2,4_2,4_2_3,TRUE,23,The player knows that box 2 is empty.,"knows_that(player, formula(empty(box2))) "
4,4_2,4_2,4_2_4,TRUE,23,The player thinks a red key is in box 3.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
4,4_2,4_2,4_2_5,TRUE,23,The player believes a red key is in box 3.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
4,4_2,4_2,4_2_6,TRUE,23,The player believes that box 3 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
4,4_2,4_2,4_2_7,TRUE,23,The player is sure that box 1 and 2 are empty.,"certain(player, formula(and(empty(box1), empty(box2)))) "
4,4_2,4_2,4_2_8,TRUE,23,The player believes there is a blue key in box 3.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
4,4_2,4_2,4_2_9,TRUE,23,The player believes that box 3 is empty.,"believes(player, formula(empty(box3))) "
4,4_2,4_2,4_2_10,TRUE,23,The player thinks that box 3 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
4,4_2,4_3,4_3_1,FALSE,23,The player believes that box 2 may contain a red key.,"believes(player, may(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
4,4_2,4_3,4_3_2,FALSE,23,The player believes box 1 may contain a red key.,"believes(player, may(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
4,4_2,4_3,4_3_3,FALSE,23,The player believes box 1 or box 2 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box1), inside(K, box2))))) "
4,4_2,4_3,4_3_4,FALSE,23,The player believes box 2 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
4,4_2,4_3,4_3_5,FALSE,23,The player believes box 1 is empty.,"believes(player, formula(empty(box1))) "
4,4_2,4_3,4_3_6,FALSE,23,The player believes that box 1 does not contain a red key.,"believes(player, formula(not(exists(and(key(K), iscolor(K, red)), inside(K, box1))))) "
4,4_2,4_3,4_3_7,FALSE,23,The player thinks that box 2 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
4,4_2,4_3,4_3_8,FALSE,23,The player believes that box one does not hold a key.,"believes(player, formula(not(exists(key(K), inside(K, box1))))) "
4,4_2,4_3,4_3_9,FALSE,23,The player believes box two holds a second red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red), second(K)), inside(K, box2)))) "
4,4_2,4_3,4_3_10,FALSE,23,The player thinks a red key is in box 2.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
4,4_2,4_3,4_3_11,FALSE,23,The player believes that one of the boxes has a key.,"believes(player, formula(exists(box(B), exists(key(K), inside(K, B))))) "
4,4_2,4_3,4_3_12,FALSE,23,The player is unsure which box has a key.,"not_knows_about(player, box(B), exists(key(K), inside(K, B))) "
4,4_2,4_3,4_3_13,FALSE,23,The player believes that box 2 is full.,"believes(player, formula(not(empty(box2)))) "
4,4_2,4_3,4_3_14,FALSE,23,The player believes that box 1 is empty.,"believes(player, formula(empty(box1))) "
4,4_2,4_3,4_3_15,FALSE,23,The player believes there might be a key in box 2.,"believes(player, might(exists(key(K), inside(K, box2)))) "
4,4_2,4_3,4_3_16,FALSE,23,The player believes there might be a key in box 3.,"believes(player, might(exists(key(K), inside(K, box3)))) "
4,4_2,4_3,4_3_17,FALSE,23,The player believes there might be a key in box 1.,"believes(player, might(exists(key(K), inside(K, box1)))) "
4,4_2,4_3,4_3_18,FALSE,23,The player believes there might be a key in box 2.,"believes(player, might(exists(key(K), inside(K, box2)))) "
4,4_2,4_3,4_3_19,FALSE,23,The player is uncertain about the contents of box 3.,"uncertain_about(player, color(C), exists(and(key(K), inside(K, box3)), iscolor(K, C))) "
4,4_3,4_1,4_1_1,FALSE,27,The player believes box 2 or box 3 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box2), inside(K, box3))))) "
4,4_3,4_1,4_1_2,FALSE,27,The player believes box 1 is likely empty.,"believes(player, likely(empty(box1))) "
4,4_3,4_1,4_1_3,FALSE,27,The player expects to find a red key in box 2 or 3.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box2), inside(K, box3))))) "
4,4_3,4_1,4_1_4,FALSE,27,The player thinks that there's more likely to be a red key in box 2 or 3 than box 1.,"believes(player, more(likely, exists(and(key(K), iscolor(K, red)), or(inside(K, box2), inside(K, box3))), exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
4,4_3,4_1,4_1_5,FALSE,27,The player believes that box 1 does not contain a red key.,"believes(player, formula(not(exists(and(key(K), iscolor(K, red)), inside(K, box1))))) "
4,4_3,4_1,4_1_6,FALSE,27,The player believes that either box 2 or 3 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box2), inside(K, box3))))) "
4,4_3,4_1,4_1_7,FALSE,27,The player believes box one does not hold a red key.,"believes(player, formula(not(exists(and(key(K), iscolor(K, red)), inside(K, box1))))) "
4,4_3,4_1,4_1_8,FALSE,27,The player believes box two or three holds the red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box2), inside(K, box3))))) "
4,4_3,4_1,4_1_9,FALSE,27,The player believes that box 2 or 3 contain a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box2), inside(K, box3))))) "
4,4_3,4_1,4_1_10,FALSE,27,The player believes that box 1 is empty.,"believes(player, formula(empty(box1))) "
4,4_3,4_1,4_1_11,FALSE,27,The player believes that box 2 or box 3 might hold a red key.,"believes(player, might(exists(and(key(K), iscolor(K, red)), or(inside(K, box2), inside(K, box3))))) "
4,4_3,4_1,4_1_12,FALSE,27,The player believes that box 1 might hold a red key.,"believes(player, might(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
4,4_3,4_1,4_1_13,FALSE,27,The player thinks box 1 is empty.,"believes(player, formula(empty(box1))) "
4,4_3,4_1,4_1_14,FALSE,27,The player believes the keys are in box 2 & 3.,"believes(player, formula(and(exists(key(K), inside(K, box2)), exists(key(K), inside(K, box3))))) "
4,4_3,4_1,4_1_15,FALSE,27,The player believes that there is no key in box 1.,"believes(player, formula(not(exists(key(K), inside(K, box1))))) "
4,4_3,4_1,4_1_16,FALSE,27,The player believes that box 2 or 3 has a key.,"believes(player, formula(exists(key(K), or(inside(K, box2), inside(K, box3))))) "
4,4_3,4_2,4_2_1,FALSE,27,The player believes there could be a red key in box 3.,"believes(player, could(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
4,4_3,4_2,4_2_2,FALSE,27,The player believes that box 3 may contain a red key.,"believes(player, may(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
4,4_3,4_2,4_2_3,FALSE,27,The player knows that box 2 is empty.,"knows_that(player, formula(empty(box2))) "
4,4_3,4_2,4_2_4,FALSE,27,The player thinks a red key is in box 3.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
4,4_3,4_2,4_2_5,FALSE,27,The player believes a red key is in box 3.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
4,4_3,4_2,4_2_6,FALSE,27,The player believes that box 3 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
4,4_3,4_2,4_2_7,FALSE,27,The player is sure that box 1 and 2 are empty.,"certain(player, formula(and(empty(box1), empty(box2)))) "
4,4_3,4_2,4_2_8,FALSE,27,The player believes there is a blue key in box 3.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
4,4_3,4_2,4_2_9,FALSE,27,The player believes that box 3 is empty.,"believes(player, formula(empty(box3))) "
4,4_3,4_2,4_2_10,FALSE,27,The player thinks that box 3 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
4,4_3,4_3,4_3_1,TRUE,27,The player believes that box 2 may contain a red key.,"believes(player, may(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
4,4_3,4_3,4_3_2,TRUE,27,The player believes box 1 may contain a red key.,"believes(player, may(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
4,4_3,4_3,4_3_3,TRUE,27,The player believes box 1 or box 2 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box1), inside(K, box2))))) "
4,4_3,4_3,4_3_4,TRUE,27,The player believes box 2 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
4,4_3,4_3,4_3_5,TRUE,27,The player believes box 1 is empty.,"believes(player, formula(empty(box1))) "
4,4_3,4_3,4_3_6,TRUE,27,The player believes that box 1 does not contain a red key.,"believes(player, formula(not(exists(and(key(K), iscolor(K, red)), inside(K, box1))))) "
4,4_3,4_3,4_3_7,TRUE,27,The player thinks that box 2 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
4,4_3,4_3,4_3_8,TRUE,27,The player believes that box one does not hold a key.,"believes(player, formula(not(exists(key(K), inside(K, box1))))) "
4,4_3,4_3,4_3_9,TRUE,27,The player believes box two holds a second red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red), second(K)), inside(K, box2)))) "
4,4_3,4_3,4_3_10,TRUE,27,The player thinks a red key is in box 2.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
4,4_3,4_3,4_3_11,TRUE,27,The player believes that one of the boxes has a key.,"believes(player, formula(exists(box(B), exists(key(K), inside(K, B))))) "
4,4_3,4_3,4_3_12,TRUE,27,The player is unsure which box has a key.,"not_knows_about(player, box(B), exists(key(K), inside(K, B))) "
4,4_3,4_3,4_3_13,TRUE,27,The player believes that box 2 is full.,"believes(player, formula(not(empty(box2)))) "
4,4_3,4_3,4_3_14,TRUE,27,The player believes that box 1 is empty.,"believes(player, formula(empty(box1))) "
4,4_3,4_3,4_3_15,TRUE,27,The player believes there might be a key in box 2.,"believes(player, might(exists(key(K), inside(K, box2)))) "
4,4_3,4_3,4_3_16,TRUE,27,The player believes there might be a key in box 3.,"believes(player, might(exists(key(K), inside(K, box3)))) "
4,4_3,4_3,4_3_17,TRUE,27,The player believes there might be a key in box 1.,"believes(player, might(exists(key(K), inside(K, box1)))) "
4,4_3,4_3,4_3_18,TRUE,27,The player believes there might be a key in box 2.,"believes(player, might(exists(key(K), inside(K, box2)))) "
4,4_3,4_3,4_3_19,TRUE,27,The player is uncertain about the contents of box 3.,"uncertain_about(player, color(C), exists(and(key(K), inside(K, box3)), iscolor(K, C))) "
5,5_1,5_1,5_1_1,TRUE,13,The player believes there should be a key in box 3.,"believes(player, should(exists(key(K), inside(K, box3)))) "
5,5_1,5_1,5_1_2,TRUE,13,The player is unsure whether the key will be blue or red.,"uncertain_if(player, formula(iscolor(key(K), blue)), formula(iscolor(key(K), red))) "
5,5_1,5_1,5_1_3,TRUE,13,The player believes the red key is in box 3.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
5,5_1,5_1,5_1_4,TRUE,13,The player believes that box number 1 is empty.,"believes(player, formula(empty(box1))) "
5,5_1,5_1,5_1_5,TRUE,13,The player believes that box 3 might have a red key.,"believes(player, might(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
5,5_1,5_1,5_1_6,TRUE,13,The player believes that box 3 might also have a blue key.,"believes(player, might(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
5,5_1,5_1,5_1_7,TRUE,13,The player believes there is a red key in box 3.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
5,5_1,5_1,5_1_8,TRUE,13,The player believes that box 1 is empty.,"believes(player, formula(empty(box1))) "
5,5_1,5_1,5_1_9,TRUE,13,The player believes that box 3 could have the red key.,"believes(player, could(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
5,5_1,5_1,5_1_10,TRUE,13,"The player believes that if box 3 does not contain a red key, then box 1 will.","believes(player, formula(imply(not(exists(and(key(K), iscolor(K, red)), inside(K, box3))), exists(and(key(K), iscolor(K, red)), inside(K, box1))))) "
5,5_1,5_1,5_1_11,TRUE,13,The player believes that either box 2 or 3 has a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box2), inside(K, box3))))) "
5,5_1,5_1,5_1_12,TRUE,13,The player knows that box 2 does not have the red key.,"knows_that(player, formula(not(exists(and(key(K), iscolor(K, red)), inside(K, box2))))) "
5,5_1,5_1,5_1_13,TRUE,13,The player believes there might be a key in box 1.,"believes(player, might(exists(key(K), inside(K, box1)))) "
5,5_1,5_1,5_1_14,TRUE,13,The player believes there might be a key in box 2.,"believes(player, might(exists(key(K), inside(K, box2)))) "
5,5_1,5_1,5_1_15,TRUE,13,The player is uncertain about the contents of box 3.,"uncertain_about(player, color(C), exists(and(key(K), inside(K, box3)), iscolor(K, C))) "
5,5_1,5_2,5_2_1,FALSE,13,The player believes that the red key must be in box 3.,"believes(player, must(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
5,5_1,5_2,5_2_2,FALSE,13,The player believes a red key is in box 3.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
5,5_1,5_2,5_2_3,FALSE,13,The player believes that a red key is in box 3.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
5,5_1,5_2,5_2_4,FALSE,13,The player believes that boxes 1 and 2 are empty.,"believes(player, formula(and(empty(box1), empty(box2)))) "
5,5_1,5_2,5_2_5,FALSE,13,The player knows that the third box holds the red key.,"knows_that(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
5,5_1,5_2,5_2_6,FALSE,13,The player knows that the boxes 1 and 2 were both empty.,"knows_that(player, formula(and(empty(box1), empty(box2)))) "
5,5_1,5_2,5_2_7,FALSE,13,The player believes box three has a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
5,5_1,5_2,5_2_8,FALSE,13,The player believes that box 3 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
5,5_1,5_2,5_2_9,FALSE,13,The player is sure that box 1 and 2 are empty.,"certain(player, formula(and(empty(box1), empty(box2)))) "
5,5_1,5_2,5_2_10,FALSE,13,The player believes that there is a red key in box 3.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
5,5_1,5_2,5_2_11,FALSE,13,The player believes that box 2 is empty.,"believes(player, formula(empty(box2))) "
5,5_1,5_2,5_2_12,FALSE,13,The player believes there is a red key in box 3.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
5,5_1,5_2,5_2_13,FALSE,13,The player already knows for sure there is no key in box 1 or box 2.,"knows_that(player, formula(not(exists(key(K), or(inside(K, box1), inside(K, box2)))))) "
5,5_1,5_2,5_2_14,FALSE,13,The player believes there might be a key in box 1.,"believes(player, might(exists(key(K), inside(K, box1)))) "
5,5_1,5_2,5_2_15,FALSE,13,The player believes there might be a key in box 2.,"believes(player, might(exists(key(K), inside(K, box2)))) "
5,5_1,5_2,5_2_16,FALSE,13,The player is uncertain about the contents of box 3.,"uncertain_about(player, color(C), exists(and(key(K), inside(K, box3)), iscolor(K, C))) "
5,5_2,5_1,5_1_1,FALSE,28,The player believes there should be a key in box 3.,"believes(player, should(exists(key(K), inside(K, box3)))) "
5,5_2,5_1,5_1_2,FALSE,28,The player is unsure whether the key will be blue or red.,"uncertain_if(player, formula(iscolor(key(K), blue)), formula(iscolor(key(K), red))) "
5,5_2,5_1,5_1_3,FALSE,28,The player believes the red key is in box 3.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
5,5_2,5_1,5_1_4,FALSE,28,The player believes that box number 1 is empty.,"believes(player, formula(empty(box1))) "
5,5_2,5_1,5_1_5,FALSE,28,The player believes that box 3 might have a red key.,"believes(player, might(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
5,5_2,5_1,5_1_6,FALSE,28,The player believes that box 3 might also have a blue key.,"believes(player, might(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
5,5_2,5_1,5_1_7,FALSE,28,The player believes there is a red key in box 3.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
5,5_2,5_1,5_1_8,FALSE,28,The player believes that box 1 is empty.,"believes(player, formula(empty(box1))) "
5,5_2,5_1,5_1_9,FALSE,28,The player believes that box 3 could have the red key.,"believes(player, could(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
5,5_2,5_1,5_1_10,FALSE,28,"The player believes that if box 3 does not contain a red key, then box 1 will.","believes(player, formula(imply(not(exists(and(key(K), iscolor(K, red)), inside(K, box3))), exists(and(key(K), iscolor(K, red)), inside(K, box1))))) "
5,5_2,5_1,5_1_11,FALSE,28,The player believes that either box 2 or 3 has a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box2), inside(K, box3))))) "
5,5_2,5_1,5_1_12,FALSE,28,The player knows that box 2 does not have the red key.,"knows_that(player, formula(not(exists(and(key(K), iscolor(K, red)), inside(K, box2))))) "
5,5_2,5_1,5_1_13,FALSE,28,The player believes there might be a key in box 1.,"believes(player, might(exists(key(K), inside(K, box1)))) "
5,5_2,5_1,5_1_14,FALSE,28,The player believes there might be a key in box 2.,"believes(player, might(exists(key(K), inside(K, box2)))) "
5,5_2,5_1,5_1_15,FALSE,28,The player is uncertain about the contents of box 3.,"uncertain_about(player, color(C), exists(and(key(K), inside(K, box3)), iscolor(K, C))) "
5,5_2,5_2,5_2_1,TRUE,28,The player believes that the red key must be in box 3.,"believes(player, must(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
5,5_2,5_2,5_2_2,TRUE,28,The player believes a red key is in box 3.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
5,5_2,5_2,5_2_3,TRUE,28,The player believes that a red key is in box 3.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
5,5_2,5_2,5_2_4,TRUE,28,The player believes that boxes 1 and 2 are empty.,"believes(player, formula(and(empty(box1), empty(box2)))) "
5,5_2,5_2,5_2_5,TRUE,28,The player knows that the third box holds the red key.,"knows_that(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
5,5_2,5_2,5_2_6,TRUE,28,The player knows that the boxes 1 and 2 were both empty.,"knows_that(player, formula(and(empty(box1), empty(box2)))) "
5,5_2,5_2,5_2_7,TRUE,28,The player believes box three has a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
5,5_2,5_2,5_2_8,TRUE,28,The player believes that box 3 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
5,5_2,5_2,5_2_9,TRUE,28,The player is sure that box 1 and 2 are empty.,"certain(player, formula(and(empty(box1), empty(box2)))) "
5,5_2,5_2,5_2_10,TRUE,28,The player believes that there is a red key in box 3.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
5,5_2,5_2,5_2_11,TRUE,28,The player believes that box 2 is empty.,"believes(player, formula(empty(box2))) "
5,5_2,5_2,5_2_12,TRUE,28,The player believes there is a red key in box 3.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
5,5_2,5_2,5_2_13,TRUE,28,The player already knows for sure there is no key in box 1 or box 2.,"knows_that(player, formula(not(exists(key(K), or(inside(K, box1), inside(K, box2)))))) "
5,5_2,5_2,5_2_14,TRUE,28,The player believes there might be a key in box 1.,"believes(player, might(exists(key(K), inside(K, box1)))) "
5,5_2,5_2,5_2_15,TRUE,28,The player believes there might be a key in box 2.,"believes(player, might(exists(key(K), inside(K, box2)))) "
5,5_2,5_2,5_2_16,TRUE,28,The player is uncertain about the contents of box 3.,"uncertain_about(player, color(C), exists(and(key(K), inside(K, box3)), iscolor(K, C))) "
6,6_1,6_1,6_1_1,TRUE,9,The player believes box 1 may contain a blue key or a red key.,"believes(player, formula(or(exists(and(key(K), iscolor(K, blue)), inside(K, box1)), exists(and(key(K), iscolor(K, red)), inside(K, box1))))) "
6,6_1,6_1,6_1_2,TRUE,9,The player believes that box 2 may contain a blue key or a red key.,"believes(player, may(or(exists(and(key(K), iscolor(K, blue)), inside(K, box2)), exists(and(key(K), iscolor(K, red)), inside(K, box2))))) "
6,6_1,6_1,6_1_3,TRUE,9,The player believes box 1 contains the red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
6,6_1,6_1,6_1_4,TRUE,9,The player believes that box 2 is empty.,"believes(player, formula(empty(box2))) "
6,6_1,6_1,6_1_5,TRUE,9,The player believes that either a red key or a blue key is in box 1.,"believes(player, formula(or(exists(and(key(K), iscolor(K, red)), inside(K, box1)), exists(and(key(K), iscolor(K, blue)), inside(K, box1))))) "
6,6_1,6_1,6_1_6,TRUE,9,The player believes that either a red key or a blue key is in box 2.,"believes(player, formula(or(exists(and(key(K), iscolor(K, red)), inside(K, box2)), exists(and(key(K), iscolor(K, blue)), inside(K, box2))))) "
6,6_1,6_1,6_1_7,TRUE,9,The player believes that box 1 might hold a blue key.,"believes(player, might(exists(and(key(K), iscolor(K, blue)), inside(K, box1)))) "
6,6_1,6_1,6_1_8,TRUE,9,The player believes that box 2 might hold a blue key.,"believes(player, might(exists(and(key(K), iscolor(K, blue)), inside(K, box2)))) "
6,6_1,6_1,6_1_9,TRUE,9,The player is unsure what color key is in box 1.,"uncertain_about(player, color(C), exists(and(key(K), inside(K, box1)), iscolor(K, C))) "
6,6_1,6_1,6_1_10,TRUE,9,The player believes there might be a key in box 1.,"believes(player, might(exists(key(K), inside(K, box1)))) "
6,6_1,6_1,6_1_11,TRUE,9,The player believes that box 1 holds a blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box1)))) "
6,6_1,6_1,6_1_12,TRUE,9,The player believes that box 1 holds a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
6,6_1,6_1,6_1_13,TRUE,9,The player believes that box 1 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
6,6_1,6_1,6_1_14,TRUE,9,The player believes box 1 is more likely to contain a red key than box 2.,"believes(player, more(likely, exists(and(key(K), iscolor(K, red)), inside(K, box1)), exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
6,6_1,6_1,6_1_15,TRUE,9,The player knows that there is a blue or red key in box 1.,"knows_that(player, formula(exists(key(K), and(or(iscolor(K, blue), iscolor(K, red)), inside(K, box1))))) "
6,6_1,6_1,6_1_16,TRUE,9,The player knows that there is a blue or red key in box 2.,"knows_that(player, formula(exists(key(K), and(or(iscolor(K, blue), iscolor(K, red)), inside(K, box2))))) "
6,6_1,6_2,6_2_1,FALSE,9,The player believes that box 1 holds a blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box1)))) "
6,6_1,6_2,6_2_2,FALSE,9,The player believes that box 2 holds a blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box2)))) "
6,6_1,6_2,6_2_3,FALSE,9,The player believes there is a blue key in box 2.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box2)))) "
6,6_1,6_2,6_2_4,FALSE,9,The player believes that there is a red key in box 2.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
6,6_1,6_2,6_2_5,FALSE,9,The player believes the blue key is in box 1.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box1)))) "
6,6_1,6_3,6_3_1,FALSE,9,The player believes that the boxes are both empty.,"believes(player, formula(and(empty(box1), empty(box2)))) "
6,6_1,6_3,6_3_2,FALSE,9,The player believes that box 1 is empty.,"believes(player, formula(empty(box1))) "
6,6_1,6_3,6_3_3,FALSE,9,The player believes that box 2 probably has a key.,"believes(player, likely(exists(key(K), inside(K, box2)))) "
6,6_1,6_3,6_3_4,FALSE,9,The player believes there might be a key in box 1 or box 2.,"believes(player, might(exists(key(K), or(inside(K, box1), inside(K, box2))))) "
6,6_1,6_3,6_3_5,FALSE,9,The player believes there might be a key in box 1.,"believes(player, might(exists(key(K), inside(K, box1)))) "
6,6_1,6_3,6_3_6,FALSE,9,The player believes there might be a key in box 2.,"believes(player, might(exists(key(K), inside(K, box2)))) "
6,6_1,6_3,6_3_7,FALSE,9,The player is uncertain about the contents of box 3.,"uncertain_about(player, color(C), exists(and(key(K), inside(K, box3)), iscolor(K, C))) "
6,6_2,6_1,6_1_1,FALSE,19,The player believes box 1 may contain a blue key or a red key.,"believes(player, formula(or(exists(and(key(K), iscolor(K, blue)), inside(K, box1)), exists(and(key(K), iscolor(K, red)), inside(K, box1))))) "
6,6_2,6_1,6_1_2,FALSE,19,The player believes that box 2 may contain a blue key or a red key.,"believes(player, may(or(exists(and(key(K), iscolor(K, blue)), inside(K, box2)), exists(and(key(K), iscolor(K, red)), inside(K, box2))))) "
6,6_2,6_1,6_1_3,FALSE,19,The player believes box 1 contains the red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
6,6_2,6_1,6_1_4,FALSE,19,The player believes that box 2 is empty.,"believes(player, formula(empty(box2))) "
6,6_2,6_1,6_1_5,FALSE,19,The player believes that either a red key or a blue key is in box 1.,"believes(player, formula(or(exists(and(key(K), iscolor(K, red)), inside(K, box1)), exists(and(key(K), iscolor(K, blue)), inside(K, box1))))) "
